Product_ID,Warehouse,Order_Date,Shipment_Date,Lead_Time,Demand_Forecast,Inventory_Level,Stockout_Flag,Backorder_Flag,Supplier_ID,Order_Quantity,Shipment_Quantity,Product_Category,Product_Price,Customer_ID,Order_Priority,Actual_Lead_Time,Lead_Time_Variance,Demand_vs_Inventory,Fulfillment_Rate,Stockout_Risk
4054,C,2023-02-12,2023-02-13,8,505,473,0,0,350,35,27,Food,651.08,1907,High,1,-7,32,77.14285714285715,1
8970,D,2023-02-12,2023-02-13,2,342,395,0,0,373,51,44,Furniture,267.17,7040,Low,1,-1,-53,86.27450980392157,0
3143,B,2023-02-12,2023-02-13,4,560,448,0,0,180,68,38,Clothing,388.65,6255,Medium,1,-3,112,55.88235294117647,1
6207,B,2023-02-12,2023-02-13,2,376,273,0,0,126,35,72,Food,932.91,8796,Low,1,-1,103,205.7142857142857,1
3538,C,2023-02-12,2023-02-13,2,568,377,0,0,217,72,86,Food,296.17,3423,High,1,-1,191,119.44444444444444,1
5547,A,2023-02-12,2023-02-13,2,319,340,0,0,326,44,87,Electronics,624.5,7640,High,1,-1,-21,197.72727272727272,0
6619,C,2023-02-12,2023-02-13,1,324,116,0,0,451,29,89,Furniture,919.4,9543,Low,1,0,208,306.89655172413796,1
9356,B,2023-02-12,2023-02-13,4,200,373,0,0,294,36,71,Clothing,486.21,7532,High,1,-3,-173,197.22222222222223,0
7612,A,2023-02-12,2023-02-13,2,953,61,1,0,240,78,78,Electronics,698.14,2170,Low,1,-1,892,100.0,0
6005,D,2023-02-12,2023-02-13,9,733,23,0,1,372,42,41,Clothing,750.57,4146,Low,1,-8,710,97.61904761904762,1
1822,B,2023-02-12,2023-02-13,9,829,59,0,0,416,94,58,Food,548.67,6399,Medium,1,-8,770,61.702127659574465,1
1943,D,2023-02-12,2023-02-13,7,606,400,0,0,342,7,29,Clothing,385.12,4237,Low,1,-6,206,414.28571428571433,1
7150,A,2023-02-12,2023-02-13,6,686,361,1,1,116,13,81,Furniture,810.34,1966,High,1,-5,325,623.0769230769231,0
5425,D,2023-02-12,2023-02-13,3,430,315,0,0,283,22,51,Furniture,558.58,8727,High,1,-2,115,231.81818181818184,1
9966,B,2023-02-13,2023-02-14,7,336,264,0,0,147,57,70,Furniture,124.98,2922,High,1,-6,72,122.80701754385966,1
3198,C,2023-02-13,2023-02-14,1,438,179,0,0,115,45,96,Electronics,875.8,3251,High,1,0,259,213.33333333333334,1
5242,D,2023-02-13,2023-02-14,9,851,231,1,0,292,54,63,Clothing,304.47,5569,High,1,-8,620,116.66666666666667,0
4695,B,2023-02-13,2023-02-14,4,605,475,0,0,382,2,19,Furniture,498.51,9935,Medium,1,-3,130,950.0,1
4452,B,2023-02-13,2023-02-14,6,264,142,0,0,113,72,27,Electronics,221.67,6492,Medium,1,-5,122,37.5,1
2308,A,2023-02-13,2023-02-14,6,945,332,0,0,447,57,94,Electronics,497.73,5261,Medium,1,-5,613,164.91228070175438,1
5177,B,2023-02-13,2023-02-14,3,768,411,0,0,466,85,53,Electronics,137.96,1796,Low,1,-2,357,62.35294117647059,1
9705,C,2023-02-13,2023-02-14,4,822,244,0,0,327,84,97,Clothing,570.6,3992,Medium,1,-3,578,115.47619047619047,1
7852,C,2023-02-13,2023-02-14,3,888,80,0,0,215,75,45,Furniture,527.55,9698,Low,1,-2,808,60.0,1
7035,D,2023-02-13,2023-02-14,6,827,125,1,0,472,34,11,Clothing,820.23,8413,Low,1,-5,702,32.35294117647059,0
4594,D,2023-02-13,2023-02-14,1,317,136,0,0,405,44,10,Electronics,564.3,6849,Medium,1,0,181,22.727272727272727,1
5841,D,2023-02-13,2023-02-14,8,844,55,1,1,323,69,93,Clothing,414.66,3890,High,1,-7,789,134.7826086956522,0
2409,D,2023-02-13,2023-02-14,8,475,212,0,0,128,53,86,Furniture,471.67,5453,Medium,1,-7,263,162.26415094339623,1
5566,C,2023-02-13,2023-02-14,9,111,93,1,0,127,62,20,Food,608.69,7681,Low,1,-8,18,32.25806451612903,0
5491,A,2023-02-13,2023-02-14,6,531,382,1,0,145,94,19,Electronics,841.18,9937,Low,1,-5,149,20.212765957446805,0
2555,D,2023-02-13,2023-02-14,1,182,458,0,0,159,33,88,Clothing,51.31,9806,Low,1,0,-276,266.66666666666663,0
1804,A,2023-02-13,2023-02-14,3,530,477,0,1,454,76,92,Furniture,927.33,5219,Medium,1,-2,53,121.05263157894737,1
2279,B,2023-02-13,2023-02-14,1,724,291,0,1,247,69,2,Furniture,93.04,7527,Medium,1,0,433,2.898550724637681,1
8083,B,2023-02-13,2023-02-14,5,577,127,0,1,151,1,40,Furniture,351.25,1923,Low,1,-4,450,4000.0,1
6986,D,2023-02-13,2023-02-14,3,882,439,0,0,249,35,18,Furniture,342.82,9651,Medium,1,-2,443,51.42857142857142,1
6619,B,2023-02-13,2023-02-14,2,806,216,1,0,423,25,82,Electronics,536.43,3751,Medium,1,-1,590,328.0,0
2387,A,2023-02-13,2023-02-14,3,468,198,0,0,243,4,2,Electronics,361.11,6522,Low,1,-2,270,50.0,1
3679,A,2023-02-13,2023-02-14,9,752,19,0,0,248,73,47,Food,227.08,9805,Medium,1,-8,733,64.38356164383562,1
3106,B,2023-02-13,2023-02-14,8,735,54,0,1,271,67,49,Clothing,250.99,4758,Medium,1,-7,681,73.13432835820896,1
9173,D,2023-02-14,2023-02-15,3,240,245,0,1,417,94,23,Furniture,985.44,7995,High,1,-2,-5,24.46808510638298,0
5223,A,2023-02-14,2023-02-15,2,819,250,0,0,248,84,47,Furniture,838.28,4119,High,1,-1,569,55.952380952380956,1
5831,A,2023-02-14,2023-02-15,5,726,59,1,0,203,10,79,Electronics,807.42,8958,Medium,1,-4,667,790.0,0
3768,C,2023-02-14,2023-02-15,1,817,162,0,0,238,20,89,Food,425.08,9657,Medium,1,0,655,445.0,1
4186,D,2023-02-14,2023-02-15,4,555,201,1,0,219,40,45,Clothing,936.82,4038,Medium,1,-3,354,112.5,0
3573,C,2023-02-14,2023-02-15,8,601,226,0,0,136,67,82,Clothing,72.09,3436,Low,1,-7,375,122.38805970149254,1
3599,B,2023-02-14,2023-02-15,1,502,128,0,1,271,75,21,Electronics,134.06,5650,Medium,1,0,374,28.000000000000004,1
5033,B,2023-02-14,2023-02-15,5,387,461,0,1,223,15,47,Electronics,254.25,9731,Medium,1,-4,-74,313.3333333333333,0
9428,C,2023-02-14,2023-02-15,4,454,44,0,0,377,28,32,Electronics,645.28,2609,High,1,-3,410,114.28571428571428,1
2304,D,2023-02-14,2023-02-15,6,442,196,0,0,311,35,19,Food,175.19,7893,Medium,1,-5,246,54.285714285714285,1
8368,A,2023-02-14,2023-02-15,7,248,423,0,0,293,7,18,Electronics,342.64,3579,High,1,-6,-175,257.14285714285717,0
6877,B,2023-02-14,2023-02-15,9,309,491,1,0,120,54,24,Food,185.44,2603,Medium,1,-8,-182,44.44444444444444,0
2301,D,2023-02-14,2023-02-15,1,211,165,0,0,340,97,47,Electronics,801.67,5973,Low,1,0,46,48.45360824742268,1
3541,D,2023-02-14,2023-02-15,4,753,246,0,0,244,42,30,Electronics,910.09,2986,Medium,1,-3,507,71.42857142857143,1
3051,B,2023-02-14,2023-02-15,6,635,225,0,1,391,38,93,Food,851.91,6662,Medium,1,-5,410,244.73684210526315,1
7809,B,2023-02-14,2023-02-15,7,148,279,0,0,241,83,85,Clothing,37.05,4249,High,1,-6,-131,102.40963855421687,0
9633,D,2023-02-14,2023-02-15,7,899,259,0,0,264,64,21,Electronics,324.03,6587,High,1,-6,640,32.8125,1
9996,A,2023-02-14,2023-02-15,8,430,346,0,0,487,57,48,Electronics,641.21,4114,High,1,-7,84,84.21052631578947,1
1074,C,2023-02-14,2023-02-15,8,464,196,1,1,233,29,66,Food,10.69,3904,Medium,1,-7,268,227.58620689655174,0
7981,B,2023-02-14,2023-02-15,8,110,106,0,0,277,66,45,Clothing,748.9,9751,Low,1,-7,4,68.18181818181817,1
6475,C,2023-02-14,2023-02-15,8,287,268,0,1,184,83,1,Clothing,870.1,8891,High,1,-7,19,1.2048192771084338,1
9232,D,2023-02-14,2023-02-15,8,608,231,0,0,304,73,22,Food,86.81,5840,Medium,1,-7,377,30.136986301369863,1
8184,C,2023-02-14,2023-02-15,6,679,404,0,0,137,6,56,Furniture,436.91,7260,Medium,1,-5,275,933.3333333333334,1
6796,A,2023-02-14,2023-02-15,9,544,100,0,1,434,81,40,Furniture,309.79,4050,Medium,1,-8,444,49.382716049382715,1
8141,D,2023-02-15,2023-02-16,3,189,159,1,0,488,2,38,Clothing,947.47,3843,High,1,-2,30,1900.0,0
2622,A,2023-02-15,2023-02-16,6,721,421,0,0,265,39,19,Electronics,331.49,4550,Medium,1,-5,300,48.717948717948715,1
9041,D,2023-02-15,2023-02-16,5,775,94,0,0,123,6,19,Clothing,585.13,3680,Medium,1,-4,681,316.66666666666663,1
1341,A,2023-02-15,2023-02-16,8,547,415,1,0,117,14,66,Electronics,18.97,2736,High,1,-7,132,471.42857142857144,0
3074,D,2023-02-15,2023-02-16,4,817,206,0,1,448,90,93,Electronics,838.24,8416,Medium,1,-3,611,103.33333333333334,1
8992,A,2023-02-15,2023-02-16,4,131,312,0,0,259,18,87,Electronics,38.99,4301,Medium,1,-3,-181,483.3333333333333,0
1645,D,2023-02-15,2023-02-16,5,426,431,0,0,426,70,47,Clothing,573.54,4408,Low,1,-4,-5,67.14285714285714,0
5263,A,2023-02-15,2023-02-16,6,173,413,1,1,321,76,58,Electronics,743.31,2480,Medium,1,-5,-240,76.31578947368422,0
9801,D,2023-02-15,2023-02-16,4,350,234,0,0,201,22,57,Clothing,402.66,5241,Low,1,-3,116,259.09090909090907,1
7136,A,2023-02-15,2023-02-16,2,549,326,0,0,445,78,48,Electronics,41.35,6384,High,1,-1,223,61.53846153846154,1
9646,B,2023-02-15,2023-02-16,2,454,421,0,0,427,13,91,Electronics,901.71,6217,High,1,-1,33,700.0,1
3969,C,2023-02-15,2023-02-16,3,632,478,0,0,188,73,45,Clothing,372.41,3435,Low,1,-2,154,61.64383561643836,1
4028,D,2023-02-15,2023-02-16,2,395,427,0,0,257,96,87,Clothing,471.5,9746,Low,1,-1,-32,90.625,0
8643,A,2023-02-15,2023-02-16,1,397,153,0,0,187,10,92,Food,814.95,6854,Low,1,0,244,919.9999999999999,1
3681,B,2023-02-15,2023-02-16,8,427,99,0,0,232,27,28,Electronics,664.06,4546,Medium,1,-7,328,103.7037037037037,1
4629,D,2023-02-15,2023-02-16,5,401,237,1,1,359,14,60,Food,332.12,6144,Medium,1,-4,164,428.57142857142856,0
5225,D,2023-02-15,2023-02-16,1,611,106,0,0,278,9,5,Electronics,545.23,5311,Low,1,0,505,55.55555555555556,1
4067,D,2023-02-15,2023-02-16,9,437,345,0,0,492,9,18,Food,103.02,6972,Low,1,-8,92,200.0,1
6941,C,2023-02-15,2023-02-16,8,684,363,0,0,410,90,94,Food,486.36,8835,Low,1,-7,321,104.44444444444446,1
2386,A,2023-02-15,2023-02-16,4,473,129,0,0,388,57,88,Furniture,434.0,1712,High,1,-3,344,154.38596491228068,1
3866,A,2023-02-15,2023-02-16,8,652,298,0,0,214,96,37,Clothing,762.35,2091,Medium,1,-7,354,38.54166666666667,1
5788,D,2023-02-15,2023-02-16,7,193,492,0,0,448,35,80,Furniture,802.0,5164,Medium,1,-6,-299,228.57142857142856,0
6490,D,2023-02-15,2023-02-16,7,231,42,0,0,386,26,93,Food,873.53,5976,High,1,-6,189,357.69230769230774,1
5124,D,2023-02-15,2023-02-16,1,710,62,0,0,463,41,94,Furniture,858.67,7668,Medium,1,0,648,229.2682926829268,1
9340,B,2023-02-16,2023-02-17,6,152,72,1,1,182,67,25,Furniture,998.36,8825,Low,1,-5,80,37.3134328358209,0
4850,D,2023-02-16,2023-02-17,4,595,185,1,0,336,30,38,Clothing,710.38,2160,Medium,1,-3,410,126.66666666666666,0
6415,C,2023-02-16,2023-02-17,2,328,116,0,0,338,29,1,Food,624.52,8001,Low,1,-1,212,3.4482758620689653,1
8679,A,2023-02-16,2023-02-17,7,739,303,0,0,165,84,40,Electronics,155.7,1745,High,1,-6,436,47.61904761904761,1
7819,C,2023-02-16,2023-02-17,9,311,4,0,0,247,68,55,Electronics,473.48,9491,High,1,-8,307,80.88235294117648,1
9378,D,2023-02-16,2023-02-17,5,896,474,0,0,303,14,95,Food,436.15,5634,Medium,1,-4,422,678.5714285714286,1
2333,B,2023-02-16,2023-02-17,8,890,75,0,0,213,52,39,Clothing,737.25,6288,Low,1,-7,815,75.0,1
5150,D,2023-02-16,2023-02-17,5,603,290,0,0,440,39,95,Furniture,281.93,6469,Low,1,-4,313,243.58974358974356,1
7766,D,2023-02-16,2023-02-17,7,594,348,1,0,288,21,97,Clothing,872.14,2439,Medium,1,-6,246,461.90476190476187,0
3711,D,2023-02-16,2023-02-17,7,952,399,1,0,391,71,76,Electronics,227.62,5677,High,1,-6,553,107.04225352112675,0
5853,D,2023-02-16,2023-02-17,9,770,82,0,0,183,6,25,Clothing,488.74,2751,Low,1,-8,688,416.6666666666667,1
7212,D,2023-02-16,2023-02-17,3,963,432,0,0,463,55,23,Furniture,944.9,6672,Medium,1,-2,531,41.81818181818181,1
8479,A,2023-02-16,2023-02-17,1,332,59,0,0,375,40,43,Clothing,350.54,2177,Low,1,0,273,107.5,1
6408,C,2023-02-16,2023-02-17,2,170,106,0,0,199,70,48,Electronics,730.68,2635,Low,1,-1,64,68.57142857142857,1
8715,B,2023-02-16,2023-02-17,6,816,116,0,0,401,25,92,Electronics,342.26,1676,Low,1,-5,700,368.0,1
9942,D,2023-02-16,2023-02-17,9,288,306,0,0,472,4,97,Food,519.25,9419,Medium,1,-8,-18,2425.0,0
2762,B,2023-02-16,2023-02-17,3,762,382,0,0,373,89,38,Food,777.88,8361,High,1,-2,380,42.69662921348314,1
8101,A,2023-02-16,2023-02-17,2,107,346,0,0,297,82,90,Food,816.43,7428,High,1,-1,-239,109.75609756097562,0
8674,C,2023-02-16,2023-02-17,1,431,81,1,0,452,34,24,Electronics,844.07,2897,High,1,0,350,70.58823529411765,0
7122,D,2023-02-16,2023-02-17,2,711,314,0,0,133,89,5,Furniture,108.55,2255,Medium,1,-1,397,5.617977528089887,1
1481,A,2023-02-16,2023-02-17,3,115,319,0,0,178,22,60,Electronics,856.33,4315,Medium,1,-2,-204,272.7272727272727,0
1153,A,2023-02-16,2023-02-17,7,765,360,0,0,230,56,17,Electronics,154.91,1264,High,1,-6,405,30.357142857142854,1
8617,C,2023-02-16,2023-02-17,2,768,140,1,1,171,46,37,Clothing,280.08,8070,Medium,1,-1,628,80.43478260869566,0
2524,D,2023-02-16,2023-02-17,5,192,221,1,1,342,56,15,Food,971.38,2492,High,1,-4,-29,26.785714285714285,0
3120,C,2023-02-17,2023-02-18,2,361,409,0,0,238,78,66,Clothing,152.78,4170,High,1,-1,-48,84.61538461538461,0
3343,C,2023-02-17,2023-02-18,7,648,69,1,0,273,75,98,Furniture,258.57,4676,Medium,1,-6,579,130.66666666666666,0
6136,B,2023-02-17,2023-02-18,8,260,386,0,0,116,27,20,Furniture,342.42,9849,Low,1,-7,-126,74.07407407407408,0
6760,B,2023-02-17,2023-02-18,8,450,470,0,0,146,90,30,Clothing,808.13,6043,Low,1,-7,-20,33.33333333333333,0
2240,C,2023-02-17,2023-02-18,8,273,11,0,0,129,35,16,Electronics,327.67,8325,Medium,1,-7,262,45.714285714285715,1
1060,B,2023-02-17,2023-02-18,9,416,296,0,0,491,16,44,Clothing,827.72,9586,Medium,1,-8,120,275.0,1
2639,A,2023-02-17,2023-02-18,1,117,104,0,0,139,20,59,Clothing,213.54,9472,High,1,0,13,295.0,1
7185,C,2023-02-17,2023-02-18,1,585,206,0,0,298,15,4,Electronics,605.01,7809,Low,1,0,379,26.666666666666668,1
8970,D,2023-02-17,2023-02-18,2,466,64,0,0,431,78,31,Food,960.13,4721,Low,1,-1,402,39.743589743589745,1
2252,D,2023-02-17,2023-02-18,6,450,62,0,1,440,72,26,Food,50.61,1588,High,1,-5,388,36.11111111111111,1
5203,A,2023-02-17,2023-02-18,1,627,177,0,0,255,24,41,Food,909.47,8839,High,1,0,450,170.83333333333331,1
9363,D,2023-02-17,2023-02-18,5,971,430,0,0,383,62,76,Clothing,173.19,9860,Low,1,-4,541,122.58064516129032,1
4549,D,2023-02-17,2023-02-18,5,534,7,0,0,158,97,2,Clothing,585.16,2698,High,1,-4,527,2.0618556701030926,1
5197,C,2023-02-17,2023-02-18,4,369,158,0,0,435,80,8,Electronics,58.32,9755,Low,1,-3,211,10.0,1
8009,A,2023-02-17,2023-02-18,5,970,10,1,1,429,91,78,Food,575.58,6235,Medium,1,-4,960,85.71428571428571,0
7667,C,2023-02-17,2023-02-18,1,167,272,1,0,313,92,24,Electronics,618.86,6755,Medium,1,0,-105,26.08695652173913,0
3322,A,2023-02-17,2023-02-18,6,129,410,0,0,362,44,40,Furniture,809.59,1907,Low,1,-5,-281,90.9090909090909,0
5090,C,2023-02-17,2023-02-18,7,415,379,0,0,423,14,25,Furniture,421.93,5271,Low,1,-6,36,178.57142857142858,1
7960,C,2023-02-17,2023-02-18,8,920,94,0,0,123,73,62,Clothing,916.59,7130,High,1,-7,826,84.93150684931507,1
4004,B,2023-02-17,2023-02-18,2,836,154,1,0,453,77,58,Furniture,376.7,7406,Medium,1,-1,682,75.32467532467533,0
6136,D,2023-02-17,2023-02-18,7,263,205,0,0,396,51,71,Electronics,100.67,3758,Low,1,-6,58,139.2156862745098,1
1329,A,2023-02-17,2023-02-18,6,419,114,1,0,338,22,32,Electronics,392.89,9276,High,1,-5,305,145.45454545454547,0
4640,D,2023-02-17,2023-02-18,9,113,378,0,0,153,94,87,Furniture,313.2,7894,Low,1,-8,-265,92.5531914893617,0
8982,B,2023-02-17,2023-02-18,8,378,86,1,0,369,32,46,Electronics,451.97,2603,Medium,1,-7,292,143.75,0
5107,A,2023-02-18,2023-02-19,4,531,311,0,0,271,80,26,Electronics,207.58,7316,Low,1,-3,220,32.5,1
2341,B,2023-02-18,2023-02-19,9,767,196,1,0,404,25,42,Clothing,376.64,6775,Low,1,-8,571,168.0,0
9407,D,2023-02-18,2023-02-19,1,733,349,0,0,418,49,7,Electronics,887.38,7750,Low,1,0,384,14.285714285714285,1
1338,C,2023-02-18,2023-02-19,6,362,97,1,0,308,23,56,Clothing,655.93,4152,Low,1,-5,265,243.47826086956525,0
6895,B,2023-02-18,2023-02-19,8,781,430,0,1,144,37,47,Electronics,206.14,8836,Low,1,-7,351,127.02702702702702,1
3708,B,2023-02-18,2023-02-19,4,621,18,0,0,427,92,50,Clothing,62.35,7376,Medium,1,-3,603,54.347826086956516,1
2750,C,2023-02-18,2023-02-19,2,271,312,1,0,461,3,45,Furniture,224.49,6657,High,1,-1,-41,1500.0,0
6604,D,2023-02-18,2023-02-19,2,457,414,0,0,349,60,68,Clothing,415.08,6065,Medium,1,-1,43,113.33333333333333,1
3421,B,2023-02-18,2023-02-19,1,112,15,0,0,106,59,44,Electronics,373.46,5686,High,1,0,97,74.57627118644068,1
8119,D,2023-02-18,2023-02-19,5,824,44,0,0,358,23,25,Food,850.0,9862,High,1,-4,780,108.69565217391303,1
9901,C,2023-02-18,2023-02-19,6,772,154,0,0,187,33,52,Food,590.11,4196,Medium,1,-5,618,157.57575757575756,1
6319,A,2023-02-18,2023-02-19,4,331,444,1,0,288,54,18,Clothing,844.06,1257,Low,1,-3,-113,33.33333333333333,0
7609,B,2023-02-18,2023-02-19,4,575,409,0,0,129,39,7,Clothing,998.89,1692,High,1,-3,166,17.94871794871795,1
6387,D,2023-02-18,2023-02-19,5,570,230,0,0,104,25,22,Clothing,297.44,1054,Low,1,-4,340,88.0,1
4993,C,2023-02-18,2023-02-19,5,259,156,1,0,459,63,4,Furniture,482.68,9343,Medium,1,-4,103,6.349206349206349,0
9680,C,2023-02-18,2023-02-19,9,738,112,0,0,468,89,29,Electronics,708.5,7811,High,1,-8,626,32.58426966292135,1
9044,B,2023-02-18,2023-02-19,8,659,498,1,0,299,85,88,Clothing,516.64,2797,High,1,-7,161,103.5294117647059,0
9238,A,2023-02-18,2023-02-19,9,360,376,1,0,106,59,40,Food,333.55,3471,Medium,1,-8,-16,67.79661016949152,0
5873,B,2023-02-18,2023-02-19,3,672,358,0,0,266,31,52,Furniture,818.04,7607,Medium,1,-2,314,167.74193548387098,1
5806,D,2023-02-18,2023-02-19,3,733,382,0,0,485,49,60,Food,893.5,4830,Low,1,-2,351,122.44897959183673,1
9592,C,2023-02-18,2023-02-19,1,701,43,1,0,270,94,41,Clothing,285.45,2654,Medium,1,0,658,43.61702127659575,0
6913,A,2023-02-18,2023-02-19,6,458,364,1,0,495,60,76,Clothing,288.64,5289,Low,1,-5,94,126.66666666666666,0
8124,D,2023-02-18,2023-02-19,4,354,412,1,0,127,64,73,Electronics,571.77,3300,High,1,-3,-58,114.0625,0
4157,B,2023-02-18,2023-02-19,8,701,364,0,0,207,98,15,Furniture,818.22,8415,Low,1,-7,337,15.306122448979592,1
1390,C,2023-02-19,2023-02-20,2,614,109,0,0,246,38,77,Clothing,524.73,1833,High,1,-1,505,202.6315789473684,1
5430,B,2023-02-19,2023-02-20,2,379,110,0,0,383,71,57,Electronics,69.45,6330,High,1,-1,269,80.28169014084507,1
9820,A,2023-02-19,2023-02-20,7,216,222,0,0,198,91,94,Clothing,302.05,5336,High,1,-6,-6,103.29670329670331,0
8686,A,2023-02-19,2023-02-20,5,709,385,0,0,175,77,99,Food,507.82,3234,Medium,1,-4,324,128.57142857142858,1
5232,A,2023-02-19,2023-02-20,1,261,389,0,0,191,93,35,Electronics,739.32,4478,Low,1,0,-128,37.634408602150536,0
9007,A,2023-02-19,2023-02-20,7,951,264,0,0,329,87,90,Furniture,777.2,6642,Low,1,-6,687,103.44827586206897,1
2521,A,2023-02-19,2023-02-20,7,986,270,0,0,297,8,19,Food,754.78,2743,Low,1,-6,716,237.5,1
2500,B,2023-02-19,2023-02-20,6,397,211,1,0,246,85,21,Food,103.87,2564,Low,1,-5,186,24.705882352941178,0
7737,A,2023-02-19,2023-02-20,4,396,495,1,0,163,13,85,Furniture,619.84,7134,High,1,-3,-99,653.8461538461538,0
4294,A,2023-02-19,2023-02-20,8,693,313,0,0,446,26,13,Furniture,431.18,7246,High,1,-7,380,50.0,1
6085,C,2023-02-19,2023-02-20,2,457,257,0,0,472,10,21,Food,320.39,8686,Low,1,-1,200,210.0,1
3419,A,2023-02-19,2023-02-20,2,759,386,0,0,492,93,88,Clothing,829.33,3213,Medium,1,-1,373,94.6236559139785,1
4042,C,2023-02-19,2023-02-20,2,617,246,0,0,149,91,26,Furniture,364.79,1003,Medium,1,-1,371,28.57142857142857,1
5497,C,2023-02-19,2023-02-20,3,477,435,0,0,109,56,56,Furniture,190.69,4637,Medium,1,-2,42,100.0,1
2466,C,2023-02-19,2023-02-20,6,796,54,0,0,324,4,31,Electronics,698.78,5347,Low,1,-5,742,775.0,1
4561,B,2023-02-19,2023-02-20,1,525,308,0,0,181,31,30,Furniture,144.15,8415,High,1,0,217,96.7741935483871,1
1614,B,2023-02-19,2023-02-20,2,863,349,0,0,281,17,24,Electronics,300.94,1471,Medium,1,-1,514,141.1764705882353,1
6392,D,2023-02-19,2023-02-20,2,636,71,0,0,109,8,96,Furniture,450.01,8069,Medium,1,-1,565,1200.0,1
8693,D,2023-02-19,2023-02-20,1,652,295,0,0,490,52,30,Clothing,150.26,3313,Medium,1,0,357,57.692307692307686,1
4223,C,2023-02-19,2023-02-20,3,268,212,0,0,459,37,26,Clothing,294.45,6747,Low,1,-2,56,70.27027027027027,1
8138,B,2023-02-19,2023-02-20,7,614,294,0,0,334,20,82,Furniture,645.19,6672,High,1,-6,320,409.99999999999994,1
3667,A,2023-02-19,2023-02-20,1,463,170,0,0,409,47,54,Electronics,561.83,2207,High,1,0,293,114.89361702127661,1
8980,D,2023-02-19,2023-02-20,7,782,245,0,0,425,74,76,Clothing,845.84,6893,Low,1,-6,537,102.7027027027027,1
1130,B,2023-02-19,2023-02-20,5,529,140,0,0,332,51,21,Clothing,149.48,2789,High,1,-4,389,41.17647058823529,1
3983,A,2023-02-20,2023-02-21,9,668,103,1,0,334,58,23,Food,865.22,4169,High,1,-8,565,39.6551724137931,0
5278,A,2023-02-20,2023-02-21,2,182,104,0,0,133,44,28,Food,84.86,6014,Medium,1,-1,78,63.63636363636363,1
8126,B,2023-02-20,2023-02-21,1,429,239,0,0,142,98,81,Clothing,745.99,4413,High,1,0,190,82.6530612244898,1
9230,D,2023-02-20,2023-02-21,9,790,420,1,0,481,11,79,Food,214.83,1795,Low,1,-8,370,718.1818181818181,0
8694,B,2023-02-20,2023-02-21,8,232,310,0,1,232,12,23,Electronics,904.06,8058,High,1,-7,-78,191.66666666666669,0
7640,D,2023-02-20,2023-02-21,6,697,415,0,0,212,10,59,Furniture,51.14,8737,Medium,1,-5,282,590.0,1
6468,C,2023-02-20,2023-02-21,5,556,397,0,1,469,77,53,Clothing,584.44,8868,Medium,1,-4,159,68.83116883116884,1
1920,B,2023-02-20,2023-02-21,8,452,320,0,1,153,54,53,Clothing,22.7,2703,Low,1,-7,132,98.14814814814815,1
8564,B,2023-02-20,2023-02-21,8,882,410,0,0,241,34,34,Food,738.68,3644,High,1,-7,472,100.0,1
9684,D,2023-02-20,2023-02-21,5,443,279,0,1,493,30,92,Clothing,43.4,4040,High,1,-4,164,306.6666666666667,1
9502,D,2023-02-20,2023-02-21,7,193,370,1,0,148,15,68,Clothing,729.88,5482,Medium,1,-6,-177,453.3333333333333,0
9930,B,2023-02-20,2023-02-21,1,481,368,0,0,366,8,12,Clothing,810.44,1903,High,1,0,113,150.0,1
4241,A,2023-02-20,2023-02-21,4,967,21,1,0,258,40,2,Clothing,896.57,2446,Medium,1,-3,946,5.0,0
1545,A,2023-02-20,2023-02-21,2,861,77,1,0,237,22,25,Furniture,365.82,4497,Low,1,-1,784,113.63636363636364,0
5346,A,2023-02-20,2023-02-21,3,394,300,1,0,120,5,88,Food,547.1,6339,High,1,-2,94,1760.0000000000002,0
4810,C,2023-02-20,2023-02-21,1,297,391,1,0,484,96,95,Food,736.19,6403,Medium,1,0,-94,98.95833333333334,0
8206,C,2023-02-20,2023-02-21,2,178,474,0,0,353,20,68,Clothing,822.53,3835,Low,1,-1,-296,340.0,0
3032,D,2023-02-20,2023-02-21,1,777,194,0,0,401,87,44,Clothing,785.02,6197,High,1,0,583,50.57471264367817,1
9436,C,2023-02-20,2023-02-21,8,650,319,0,0,322,49,34,Clothing,849.32,5132,Medium,1,-7,331,69.38775510204081,1
1271,A,2023-02-20,2023-02-21,4,919,352,1,0,302,52,6,Furniture,898.67,4433,Medium,1,-3,567,11.538461538461538,0
4511,B,2023-02-20,2023-02-21,3,313,370,0,0,206,66,95,Electronics,653.82,4601,High,1,-2,-57,143.93939393939394,0
2771,C,2023-02-20,2023-02-21,1,742,430,0,0,173,19,39,Electronics,182.24,2220,Low,1,0,312,205.26315789473685,1
5361,C,2023-02-20,2023-02-21,2,768,20,1,0,119,90,50,Clothing,835.15,5856,High,1,-1,748,55.55555555555556,0
8069,A,2023-02-20,2023-02-21,3,993,159,0,0,376,14,24,Furniture,468.65,4383,Medium,1,-2,834,171.42857142857142,1
1920,C,2023-02-21,2023-02-22,3,258,231,0,0,497,7,89,Furniture,60.14,7081,Medium,1,-2,27,1271.4285714285713,1
9190,D,2023-02-21,2023-02-22,6,933,360,0,0,156,57,5,Food,629.82,2812,Low,1,-5,573,8.771929824561402,1
4430,B,2023-02-21,2023-02-22,8,838,300,0,1,156,80,54,Electronics,730.2,3319,Low,1,-7,538,67.5,1
